name,place_id,type,lat,lng,address
Woodlands Waterfront Park,ChIJi090zPwS2jERiJCqFWoP8Z4,clinic,1.4530529,103.7804801,Admiralty Road West
Royal Enfield Johor Bahru,ChIJcZhvDzgT2jER3Pmy4tySnuk,clinic,1.4636574,103.7739791,"69, Jalan Ibrahim Sultan, Taman Stulang Laut, Johor Bahru"
Woodlands Jetty,ChIJTWtu5R4T2jERYmDI9tHauug,clinic,1.4528459,103.778494,Jetty
PH Palm Express Sdn Bhd,ChIJPTnTJSsT2jERUNbCB_cS6B0,clinic,1.4631959,103.7734012,"19, Jalan Ah Siang, Stulang Darat, Johor Bahru"
PH Uni Palm Sdn Bhd,ChIJjUUq93UT2jERb0usho2cFv8,clinic,1.4631837,103.7733792,"19, Jalan Ah Siang, Stulang Darat, Johor Bahru"
NESTO SUPERMART R&F,ChIJN5oLOgAT2jERKaT5_fULe2k,supermarket,1.4577135,103.772008,"2B-01-20 JALAN TANJUNG PUTERI 1, R&F TANJUNG PUTERI , MERCU2, Johor Bahru"
Zoom Mart,ChIJr8VJV9kS2jERVl1Ab1sM46c,convenience_store,1.463498,103.7730347,"Jalan Ah Siang, Kampung Ah Siang, Johor Bahru"
Mart 28,ChIJJShatygT2jERwCn4SjjEjEE,convenience_store,1.4686665,103.7803316,"Jalan Ibrahim Sultan, Johor Bahru"
DBS ATM - North Coast Lodge,ChIJNc1K3RYT2jERHQe9atn9Wrw,atm,1.4560767,103.7871721,300 Admiralty Road West
Pusat Tuition Focus,ChIJCQnfuSgT2jERvFs_Nlu3uQw,school,1.468667,103.780326,"57A-2A, Jalan Ibrahim Sultan, Taman Stulang Laut, Johor Bahru"
Jb Foon Yew Associated Chinese School,ChIJ9YXdK8cS2jERNJA1zuJxqLE,school,1.468801,103.7808868,"No. 59C, Jalan Ibrahim Sultan, Kampung Stulang, Johor Bahru"
Foon Yew High School Library,ChIJ8ZQR98YT2jERwkFzfGfDGs8,library,1.4687721,103.7781648,"Taman Stulang Laut, Johor Bahru"
"Fitness Corner, Woodlands Waterfront Park",ChIJvekSEQAT2jER0lPtIVBHHzk,park,1.4525901,103.7795756,
R&F PRINCESS COVE E5,ChIJA3DWq_AT2jERBfW9Af6a_R0,park,1.4582347,103.7724677,"FQ5F+44, Johor Bahru"
Central Spine Event Plaza,ChIJcUzJcgAT2jER_rdsJykzaV0,park,1.4523652,103.778837,
Woodlands Waterfront Dog Run,ChIJ29ynd_QT2jERXRJNmoqh1Q4,park,1.4522047,103.7796906,Woodlands Waterfront Park
Picnic Green,ChIJ4cbIcQAT2jERoDvOubDv95M,park,1.4520183,103.7778539,
Chuan Lim Constrn,ChIJwbuc8EAT2jERBAyfcNOIBGU,transit_station,1.460925,103.800598,Singapore
TAK Products & Svcs,ChIJ1TobM0AT2jERsJVb0P2Eq-A,transit_station,1.459003,103.801292,Singapore
Bef Senoko Dr,ChIJodgfE0ET2jERRHgpXgp2xDQ,transit_station,1.461236,103.802658,Singapore
Bef British American Tobacco,ChIJ6dQjcGoT2jERNjgNl2UKOTA,transit_station,1.45761,103.802147,Singapore
Nth Tech,ChIJ7wK_1WoT2jER-i0taeTS-mA,transit_station,1.455939,103.798767,Singapore
Aft Senoko Cres,ChIJO3ZXWUET2jERlc5Yz-m6qJI,transit_station,1.462023,103.803833,Singapore
Aft Attap Valley Rd,ChIJTfroKxUT2jER9l99QgnL8y0,transit_station,1.456054,103.79808,Singapore
Opp Lian Aik Siong Machinery,ChIJzy1Wx0YT2jERdifDBHOUbXE,transit_station,1.463713,103.802788,Singapore
Aft W'lands Ind Pk E3,ChIJhQZZCWsT2jERF4-xVk-X2dA,transit_station,1.45491,103.801064,Singapore
Opp Sumitomo Bakelite S'pore,ChIJC1kqtEMT2jER_ntpHmi5lMQ,transit_station,1.460777,103.805832,Singapore
Masterdon,ChIJF68ZF0QT2jER39Ty68o-lK8,transit_station,1.464007,103.805298,Singapore
Fuji Oil S'Pore,ChIJv6GcOUYT2jERnbjZ3pUsV2Q,transit_station,1.466598,103.802147,Singapore
Aft Scania S'Pore,ChIJDRXtdEYT2jERJONKV2Kl4d8,transit_station,1.466273,103.80397,Singapore
Bef Sc Auto,ChIJ4XgfqEgT2jERU_m_HjslsTg,transit_station,1.46757,103.80368,Singapore
Indoguna Singapore,ChIJyW9yAEQT2jERFf6NqU2_YpA,restaurant,1.4630661,103.8043112,"38 Senoko Drive, #34/36"
Mr Popiah Pte Ltd,ChIJ168Hm_AX2jERqHDW4PhPazA,restaurant,1.4598722,103.7984505,"15 Senoko Drive, Singapore"
Stamfles Dining Concept Pte Ltd,ChIJoQ0XGEIT2jERstaSwV8URrY,restaurant,1.45926,103.804911,"2 Senoko South Road, #05-02A"
Hup Heng Poultry Industries Pte Ltd,ChIJ25-aekQT2jERbG_FBf9eldU,restaurant,1.463274,103.8065079,"30 Senoko Crescent, Singapore"
九品轩炖汤 东北铁锅炖,ChIJiz6fQmkT2jER9oRFSMLJ-TQ,restaurant,1.454745,103.80461,27 Woodlands Sector 1
食為先麵家 (Shi Wei Xian Noodles House),ChIJrdJLQCsT2jERGz9Ptk_TrbY,restaurant,1.4582561,103.7996355,"22 Senoko Loop, Singapore"
Soon Heng Chicken Duck Rice,ChIJWRCIJTQT2jERh7W3ZtcDEb4,restaurant,1.4582203,103.7996368,"22 Senoko Loop, Singapore"
Handmade Mee Hoon Kueh (22 Senoko Loop ),ChIJmX0QqfoT2jER9mnCdcxzUBk,restaurant,1.4582451,103.7994848,Min Lock Eating House
Zam Zam Indian Special Food,ChIJJ4z3bUIT2jERwiPiW04PmGs,restaurant,1.4581489,103.799549,"22 Senoko Loop, Singapore"
Hiap Hai Seafood Supplier,ChIJzZtcQhUT2jERCQjbiCvHmcM,restaurant,1.457444,103.797124,10 Senoko Drive
Lim's Hainanese Chicken Rice (林‘s海南鸡饭）,ChIJbwya1gwT2jER3GZxdN-9DDw,restaurant,1.455904,103.7996199,"Woodlands Industrial Park E1, #01-01, NORTHTECH 29"
Taste Asia,ChIJk5QnQWoT2jERCQji-j9i6WQ,restaurant,1.4566992,103.8026368,24A Senoko South Road
Universal Dining Pte. Ltd.,ChIJk5QnQWoT2jERvTLqoY-7tEM,restaurant,1.4566992,103.8026368,24A Senoko South Road
Golden Dragon,ChIJH9TZBmoT2jERqWsPmdWluhs,restaurant,1.4581158,103.8038183,Senoko South Road
Artisanal Pastries By Koichi Izumi,ChIJVbe_T2oT2jERIm9iwMCIre8,restaurant,1.456323,103.802164,"26 Senoko South Road, Singapore"
Kaki Makan,ChIJk5QnQWoT2jEREq19R5DIqFA,restaurant,1.4574926,103.8035085,Senoko South Road
Hakka Fat Moi Lei Cha Rice,ChIJYb8mL94T2jER9YydJ0CYbsk,restaurant,1.4555342,103.7989468,"29 Woodlands Industrial Park E1, Singapore"
远东面食-传统炒福建虾面,ChIJK4tVzRQT2jER9LpCbbWHTrA,restaurant,1.4555228,103.7988926,"29Woodlands Industrial Park E1 Singapore 757716, 29 Woodlands Industrial Park E1, Singapore"
MakanPow,ChIJLe_wYZgT2jERJLnyAMKcWKs,restaurant,1.4554573,103.7988599,"29 Woodlands Industrial Park E1, Singapore"
Leo S'pore Food Pte Ltd,ChIJKzwpqGsT2jERo88-6NgHbUg,restaurant,1.4553053,103.801431,30 Senoko South Road
Juewei Food (Singapore) Pte. Ltd.,ChIJq6pqGEIT2jERamwQdlHplZg,restaurant,1.4592491,103.8048721,"2 Senoko South Road, Singapore"
Food Yo Cafe,ChIJV72Fj6kT2jERaGkeuHqLQbk,restaurant,1.4578643,103.8049353,14 Senoko South Road
Indoguna Back Entrance,ChIJVeQWRQAT2jERUyBKMk3d9LM,restaurant,1.4626049,103.804863,
H & D Fresh N Frozen Foods Supplier,ChIJxf-mcEQT2jERvxDmr3_Hm7s,restaurant,1.463178,103.8064,28 Senoko Crescent
Twin Hong Seafood Agency,ChIJY-1RNzkT2jERdUKQw6TM9vY,restaurant,1.461703,103.792447,31 Attap Valley Road
Chin Soon Fish Agent,ChIJH1oAITwT2jERQb6OCHdGgsk,restaurant,1.461703,103.792447,"31 Attap Valley Road, #02-12 759908"
The Carpenters Bar,ChIJy-OrtEEX2jER3ldP20jfM4U,restaurant,1.4612794,103.808044,"28 Woodlands Sector 2, Inside Woodlands Connection Building"
United Pte Ltd,ChIJE4R7hhMT2jERV6_wMpEjZjI,restaurant,1.4532281,103.7952401,4 Woodlands Industrial Park E1
Saladroom,ChIJSXBSwkUT2jERe1YDgLPMA2U,restaurant,1.4531899,103.7947487,3 Woodlands Industrial Park E1
Grande Coffee & Beverages,ChIJZ_Of-EET2jERJsejA9v12sk,cafe,1.458648,103.80461,8 Senoko South Road
Chef-in-Box Vendcafé,ChIJ6dhLcfoT2jERngHAbZuwPIU,cafe,1.458648,103.80461,8 Senoko South Road
Laojiekou,ChIJ3WsdPQAT2jERGW7Ccvwp8Vk,cafe,1.4549665,103.7979955,Singapore
Park E1 Eating House,ChIJVVVVxRQT2jERdn06jwCz39s,cafe,1.4547209,103.7983598,70 Woodlands Industrial Park E1
Xing Tian Di Food Court,ChIJC2NO42kT2jER5Eew8QoSHxw,cafe,1.4585222,103.8057749,6 Senoko South Road
Merlin MD Pte Ltd,ChIJW6WSImsT2jERzNBPHPm1meE,pharmacy,1.45535,103.799804,29 Woodlands Industrial Park E1
Surgipro Pte Ltd,ChIJQ09VlRQT2jERmf2VntmIzz8,pharmacy,1.4545622,103.7969487,"23 Woodlands Industrial Park E1, Singapore"
Promarnet,ChIJQ0Q6TUET2jERCWDs_3Lrx5k,pharmacy,1.462814,103.803393,"20 Senoko Road, Singapore"
Jeunesse Distributor,ChIJiepCFV4T2jERXcfIeMecYV4,pharmacy,1.45535,103.799804,"29 Woodlands Industrial Park E1, Singapore"
Golden Bridge Foods Manufacturing Pte Ltd,ChIJZXWZpWsT2jERjTX4dND5ZcY,clinic,1.4552946,103.8014881,30 Senoko South Road
Quantum Automation Pte Ltd,ChIJ6wiAie8X2jERzz4BPNf8-dI,clinic,1.4587381,103.7966844,9 Senoko Drive
Ace Pressureweld,ChIJaRw0jj8T2jERSTgryJXeHSQ,clinic,1.459479,103.7977275,"31 Senoko Loop, Singapore"
Tenderfresh Fried & BBQ Chicken Pte Ltd,ChIJVYOgHXAT2jERmayyqsDhYIg,clinic,1.4605564,103.7982659,"15 Senoko Drive, #04-07/08 JTC Foodhub @Senoko"
Barry Callebaut Asia Pacific (Singapore) Pte Ltd,ChIJEaDqT2oT2jER_LZqFM0k7_E,clinic,1.4559573,103.8022997,26 Senoko South Road
Sin Hwa Dee Foodstuff Industries Pte Ltd,ChIJF90sG0IT2jERM9ORVeQeo4Y,clinic,1.4586975,103.8045553,"8 Senoko South Road, CHNG Kee's Foodlink"
Northern Laboratories Pte Ltd,ChIJHRlB0hQT2jEROIzKY5BVTyw,clinic,1.4553387,103.7981843,"Hiangkie Industrial Building #02-08, 27 Woodlands Industrial Park E1 (S)757718"
Rigging & Marine Services Pte Ltd,ChIJMVaU4EMT2jERECNCIHcFrSo,clinic,1.4617686,103.8045044,2 Senoko Crescent
Colasit Asia Pte Ltd,ChIJSYwXNWsT2jERJttZ7MO2vHY,clinic,1.4547699,103.798559,"38 Woodlands Industrial Park E1, #03-04, Singapore"
iNETest Resources Pte Ltd (HQ),ChIJWSqaIGsT2jERuA3PvDFQMlo,clinic,1.45535,103.799804,"29 Woodlands Industrial Park E1, #03-09 757716, Singapore"
Cretel Food Equipment Pte Ltd,ChIJ50EnMWsT2jER4S3uRuY-x98,clinic,1.4547699,103.798559,"38 Woodlands Industrial Park E1, Singapore"
Litaflex Plastics Manufacturing Pte Ltd,ChIJZYubYBUT2jERGUeyMPDis14,clinic,1.457444,103.797124,"10 Senoko Drive, Singapore"
WaterWorks Enterprises Pte Ltd,ChIJLcksCmQS2jERnfqbfAPEoRY,clinic,1.460081,103.802008,10 Senoko Loop
Valcon-Matic Pacific Pte Ltd,ChIJHRlB0hQT2jER8fWaQYr1yfw,clinic,1.4552775,103.7986501,"27 Woodlands Industrial Park E1, Singapore"
Metro Builders Pte. Ltd.,ChIJF7mRvVwT2jER7gH-QlMynAs,clinic,1.456551,103.798248,Singapore
Pere Ocean Water Dispenser & Purifier Singapore,ChIJHdz-QkYT2jERBvJ_awUbeSE,clinic,1.466004,103.802671,58 Senoko Road
Inferno Global (Private Limited),ChIJ0ZkK80AT2jERzpDQGtoLo4o,clinic,1.461235,103.799558,"21 Senoko Drive, Singapore"
Eriva Water Solution,ChIJ7TVOoUET2jERP9Pj9qa5hgI,clinic,1.460081,103.802008,10 Senoko Loop
Top Foam Industries Pte Ltd,ChIJT6A7vT8T2jERlDVv-HZDXYw,clinic,1.4598199,103.796825,"5 Senoko Link, Singapore"
Hyperclean Technology (S) Pte Ltd,ChIJP9AezhQT2jERReo9AozgpOs,clinic,1.4550954,103.7977874,"27 Woodlands Industrial Park E1, Singapore"
Multistates Trading Co Pte Ltd,ChIJM7x66IoR2jERJgJ1npGNijQ,clinic,1.4600162,103.7973587,"33 Senoko Loop, Singapore"
Tong Seng Produce Pte Ltd,ChIJmx2zgGsT2jEReqsUeNi-R1A,clinic,1.4543508,103.8015612,"33 Senoko South Road, Singapore"
Kemin Industries,ChIJ1zPb4z8T2jER5h22iAnm_JQ,clinic,1.457667,103.797619,12 Senoko Drive
Tuck Hwa Fabrication Pte Ltd,ChIJnTMaNWsT2jER0N6KhNiNHFc,clinic,1.4547699,103.798559,38 Woodlands Industrial Park E1
Tiong Nam Logistics (S) Pte Ltd,ChIJl6CBrWoT2jERSKZ5veYy58k,clinic,1.4579915,103.7984927,"25 Senoko Loop, Singapore"
STARBEST 2,ChIJ2y2i0RQT2jER8TRihq56_vw,clinic,1.455152,103.798652,
Wesley Trading,ChIJP9AezhQT2jERihrzHvXkyZ4,clinic,1.4551799,103.79799,"27 Woodlands Industrial Park E1, #03-14"
Ventco Engineering (S) Pte Ltd,ChIJ1VZwhhQT2jER2pUO3swsAro,clinic,1.4547699,103.798559,38 Woodlands Industrial Park E1
Heitkamp und Thumann (Singapore) Pte Ltd,ChIJkRn-yGsT2jERqEl7iYKNaJo,clinic,1.455197,103.803195,"27 Senoko South Road, Singapore"
Chemsource Enterprise Pte Ltd,ChIJP9AezhQT2jERm9sJTeNDPtY,clinic,1.4552775,103.7986501,"27 Woodlands Industrial Park E1, Singapore"
M & M Technology (S) Pte Ltd,ChIJ0Us0wRQT2jERdG4joILytYU,clinic,1.4547803,103.7973109,"25 Woodlands Industrial Park E1, Singapore"
The Diabetic Shop (Main Office),ChIJy33CZ-cZ2jERvbh_JDbALi0,clinic,1.4622742,103.8055286,16 Senoko Crescent
Inprint Marketing Services Pte. Ltd,ChIJaRw0jj8T2jER2FDX7Tq5bEs,clinic,1.459375,103.798045,31 Senoko Loop
Eastern Green Power Pte Ltd,ChIJQ09VlRQT2jERAzQETUV_3pQ,clinic,1.4545622,103.7969487,"23 Woodlands Industrial Park E1, Singapore"
applied movers & trading pte ltd,ChIJFRKfGEET2jER0uroqAkdDCU,clinic,1.4610274,103.8023366,24 Senoko Drive
Ajet Printing Pte Ltd,ChIJZ3LldmUT2jER01pQNpa-0bs,clinic,1.4551799,103.79799,"27 Woodlands Industrial Park E1, #02-11 Hiangkie"
Super Coffeemix Manufacturing Ltd,ChIJ-xzkPkIT2jERVRoEbnm1tIc,clinic,1.45926,103.804911,"2 Senoko South Road, Singapore"
Express Marble And Granite Pte Ltd,ChIJQ2AmDEAT2jERwf2gnQX0GKY,clinic,1.4588756,103.7986847,"26 Senoko Loop, Singapore"
Esteem Packaging Pte. Ltd.,ChIJ0ZkK80AT2jERv-hyAlK5MmM,clinic,1.461235,103.799558,"21 Senoko Drive, Singapore"
Wellux Air-Cond & Electrical Pte Ltd,ChIJVzNWxxQT2jERFVNWJIGTokE,clinic,1.4549804,103.7980237,27 Woodlands Industrial Park E1
Happy Renovation & Furniture Contractor,ChIJSYwXNWsT2jERhvtSDjg-sr0,clinic,1.454737,103.7983522,38 Woodlands Industrial Park E1
M-tech Building Systems Pte Ltd,ChIJ0Us0wRQT2jERT4fnrbUnFmk,clinic,1.4547803,103.7973109,25 Woodlands Industrial Park E1
Food Yo,ChIJh4lYHisT2jERmQK5YT-9vb8,supermarket,1.4589328,103.8058992,6 Senoko South Road
Sivabalan & trading Pte Ltd,ChIJrXw7nDcrgAIRHHZPOnoZgZA,supermarket,1.4531899,103.7947487,3 Woodlands Industrial Park E1
SAAMCO CARE,ChIJi1jg184T2jER3xqJnDoxzfY,convenience_store,1.457362,103.799808,"19 Senoko Loop, #02-02"
Discovering Chocolate Bon Bon and Praline,ChIJVbe_T2oT2jERlx7R6wwaEhA,convenience_store,1.456323,103.802164,"26 Senoko South Road, Singapore"
Interchamp Trading and F&B Pte Ltd,ChIJ65klmkET2jERX1PGMY6SXwc,convenience_store,1.4603983,103.804263,"1 Senoko Road, Singapore"
EXTRA EXCELLENCE MANUFACTURING (S) PTE LTD,ChIJQycF6UMT2jER2RlCaxJcptI,convenience_store,1.4617049,103.8052742,3C Senoko Crescent
Iconomy Holdings Pte Ltd,ChIJyVFHMmsT2jERwOA9WOjoRRw,bank,1.4552775,103.7986501,"27 Woodlands Industrial Park E1, #02-03"
"Ajit's household and sundry trading, vegetables & flowers",ChIJ_6IAj2ET2jERvjs6lhW89qg,shopping_mall,1.4538337,103.8195883,"511 Canberra Road, #01-08"
Sembawang Mart,ChIJk32Wj2ET2jERlCt-VO4D4IY,shopping_mall,1.453728,103.8196335,"511 Canberra Road, Singapore"
Euston Pte. Ltd.,ChIJMTqelFwT2jERpLS257O33GE,shopping_mall,1.4617142,103.8118411,10 Admiralty Street
Bef Sembawang Shipyard G 3,ChIJvaiWdV8T2jER5bqERDw6pRE,transit_station,1.460557,103.820351,Singapore
Aft HomeTeamNS Sembawang Resort,ChIJwXpUhV8T2jERwQhXzcZfaJE,transit_station,1.459787,103.820923,Singapore
Opp Sembawang Shipyard G 8,ChIJ1cjtxF4T2jEROcJz37XZ7bs,transit_station,1.461904,103.817886,Singapore
Sunshine Bakery,ChIJ____ZqAU2jERubQpmKoBK-M,transit_station,1.459944,103.822894,"60 Admiralty Road West, Singapore"
Bef Assyafaah Mque,ChIJ7ZseO2AT2jERn0VLq-HXa4Y,transit_station,1.456419,103.820786,Singapore
Opp Sembawang Corp Industries,ChIJ_5CuJKAU2jERO2egbrnQexs,transit_station,1.458556,103.823509,Singapore
Aft North Rd,ChIJkRewMKAU2jERnlKAWvs7CHg,transit_station,1.458906,103.823799,Singapore
Aft Heavy Veh Pk,ChIJNxkY0V0T2jERZWuWujcavbM,transit_station,1.460467,103.815613,Singapore
Sembawang Camp,ChIJTyAEUFkT2jERIBBGEDYJFBM,transit_station,1.463365,103.816528,Singapore
Opp Police Drv Circuit,ChIJLf0PwKEU2jERFNX0_4joxaE,transit_station,1.459154,103.826012,Singapore
"Blk 483, Sembawang Dr",ChIJ4X3wJmcT2jERuEbfqb9VlFA,transit_station,1.45592,103.81489,Singapore
Opp Blk 484a CP,ChIJr650I2cT2jERRePtwsELsmk,transit_station,1.456194,103.814651,Singapore
"Blk 424A CP, Canberra Rd",ChIJ7zw4KGIT2jERsmKwmlh4iD0,transit_station,1.45329,103.81932,Singapore
Blk 508 Cp,ChIJ-9RNI2IT2jERhPpttIYdhVM,transit_station,1.4528303,103.8198838,Singapore
Nth Link Bldg,ChIJm0n99lwT2jERjOCD8RKDZa8,transit_station,1.461187,103.812706,Singapore
Opp Wellington Pr Sch,ChIJt3f5450U2jER32TrDI6OYKQ,transit_station,1.453059,103.822678,Singapore
"Wellington Pr Sch, Wellington Circle",ChIJWyoB5Z0U2jERYFNyt8O6Am8,transit_station,1.45288,103.82252,Singapore
Opp Auckland Road West,ChIJT4TBGKIU2jERhqzwQrkko2w,transit_station,1.45905,103.827881,Singapore
Bef Acacia Hme,ChIJhynA41wT2jERR8HTQTRv-VA,transit_station,1.460692,103.811981,Singapore
Opp North Link Bldg,ChIJj3l5oFsT2jERosEfbOeWhZ8,transit_station,1.464121,103.812881,Singapore
Opp Blk 507a,ChIJeZ6GzZ0U2jERGmwcaYZAwdU,transit_station,1.452722,103.82431,Singapore
"Blk 353, Admiralty Dr",ChIJVQ7xU2IT2jER2S3aEcwelrE,transit_station,1.45133,103.81903,Singapore
Aft Wellington Rd,ChIJz_AbE6IU2jERILByB2I3zNo,transit_station,1.458752,103.828758,Singapore
Nury Dian Xin Delight Pte. Ltd.,ChIJQ6frzW0Q2jERs7aQiG-daxw,restaurant,1.4630794,103.8147431,"8A Admiralty Street, #07-34 Food Xchange @ Admiralty"
Paradise Restaurant & Catering Pte Ltd,ChIJuwGl9FsT2jERum2ojbWbKiw,restaurant,1.463053,103.814437,"8A Admiralty Street, #06-33, FOODXCHANGE"
Sofnade Catering,ChIJs4uoElwT2jERqdxovIHI4uo,restaurant,1.4629971,103.8142723,"8A Admiralty Street, #03-12 FoodXchange @ Admiralty"
Soon Yuan,ChIJXeeWjFsT2jERwVRay0whXdM,restaurant,1.4631296,103.8142734,8A Admiralty Street
Loy Kee,ChIJVVVVVQwZ2jERWZIWZ-uUiJk,restaurant,1.4629057,103.8141061,"8A Admiralty Street, # 07-35 FoodXchange Admiralty"
Fortun Ate Restaurant,ChIJv_M_jVsT2jERnDKHJaiC85Y,restaurant,1.4632803,103.8142901,"8A Admiralty Street, #06-22/23, Singapore"
Dock Yard Cafe by Eat What,ChIJeXLtuDoV2jERQSK0dCSJ_ZQ,restaurant,1.459944,103.822894,"60 Admiralty Road West, Singapore"
A-One F&B Group Pte Ltd,ChIJV94oIVwT2jERNMMA382vAOg,restaurant,1.4613395,103.8156311,05-21 Admiralty Street
Ren He Vegetarian 人和素食 齋,ChIJf3soUvYT2jERp6kGuIjjuqI,restaurant,1.4621273,103.8158189,"8 Admiralty Street, #01-05, Stall No. 8 Admirax Food Court"
Grandma's place,ChIJwZFqjtIT2jERXz5XOynD9M4,restaurant,1.4621273,103.8158189,"8 Admiralty Street, #01-05, Singapore"
Big Eater Restaurant Pte Ltd,ChIJS9LDN8gT2jERIi1pLvCsCAc,restaurant,1.4630794,103.8147431,"8A Admiralty Street, #06-09 Caffeine Pro Pte Ltd"
Buey Tahan See Food,ChIJI0VWm2oT2jERN7eZiVtZ0iU,restaurant,1.4630794,103.8147431,"8a Admiralty Street, #04-30"
Gozen,ChIJmwfqzMgZ2jERQ3D7Ybs-AJY,restaurant,1.4630794,103.8147431,"8A Admiralty Street, #02-26"
Yi Jia Shi Pin Pte Ltd,ChIJHUnEbAAT2jERhUYMJPdkWn0,restaurant,1.4621736,103.8142854,8A Admiralty Street
IDLY SHOP,ChIJNWtdTw8T2jERvo18_M_5Xo8,restaurant,1.4619745,103.8141637,8B Admiralty Street
Chang Cheng Chinese mixed rice,ChIJiU-lj2ET2jERQzxM1HsR9FY,restaurant,1.4538337,103.8195883,"511 Canberra Road, Singapore"
Restaurant Wonderful,ChIJ3aQEC3AT2jER6fS0-Jk02ZA,restaurant,1.462622,103.8143085,"8A Admiralty Street, Singapore"
Poon Resources Pte. Ltd. @ Admiralty Street,ChIJQwCl9FsT2jER4L3-ZiMVlQM,restaurant,1.4630534,103.814437,8A Admiralty Street
CMS Restaurants & Catering Pte. Ltd.,ChIJQwCl9FsT2jERVuhZgoxWo5g,restaurant,1.4630534,103.814437,8A Admiralty Street
Ahjuma Korean & Japanese,ChIJiQouRwAT2jERMLn9CNYDT6U,restaurant,1.4536523,103.8195589,"511 Canberra Road, Singapore"
Heng Ji Soup & Western,ChIJnX74agAT2jER72CBzRSnLd8,restaurant,1.4536181,103.819522,"511 Canberra Road, #01-01 Sembawang Mart, Singapore"
Indonesian Panggang Food Enterprise,ChIJJwpVi1sT2jERi3HLsB4kmLA,restaurant,1.463076,103.81437,8A Admiralty Street
Loving Hut (S) Pte Ltd,ChIJJwpVi1sT2jERt4GJf37ahNI,restaurant,1.463076,103.81437,8A Admiralty Street
De Esperto Kitchen Pte Ltd,ChIJJwpVi1sT2jERTn9clF4vGtQ,restaurant,1.463076,103.81437,"8A Admiralty Street, #06-01"
Friends Alley Restaurants Pte Ltd,ChIJJwpVi1sT2jERAuunAzUKwr8,restaurant,1.463076,103.81437,8A Admiralty Street
Hong Yu Kitchen,ChIJk82ZbgAT2jERSzV0zUZ5yPs,restaurant,1.4535795,103.8195363,"511 Canberra Road, #01-01 Sembawang Mart, Singapore"
卤乙己/卤味熟食,ChIJC8arm6kT2jERUnhabRW6kKQ,restaurant,1.4629971,103.8142723,"SG, 8A Admiralty Street"
Tingkat Delivery by RichFood,ChIJAQAAAHET2jERnwrE68Nmx5k,restaurant,1.4629971,103.8142723,"8A Admiralty Street, #02-01 (Unit A FoodXchange @ Admiralty"
Karaikkudi Subham Restaurant,ChIJc7S4CQAT2jER85e-rHGCboc,restaurant,1.4619708,103.8137673,"8B Admiralty Street, #01-10"
Char-Grill Bar @ 463 Sembawang,ChIJaX_LOM8T2jERJzMaQRs0CD8,restaurant,1.4553696,103.8147546,463 Sembawang Drive
豐友記菜飯,ChIJ27hL8loT2jERb1oQ51oVNEc,restaurant,1.4554082,103.8146079,"463 Sembawang Drive, Singapore"
Mother’s Curry,ChIJH1cu7LAT2jERmOvoK8pycl8,restaurant,1.461326,103.8124499,"10 Admiralty Street, Singapore"
Fu Zhu Fish Soup and Ban Mian,ChIJW3Ce0AcT2jERRLg0SRUbx98,restaurant,1.4526431,103.8174249,"406A Sembawang Drive, Singapore"
Ammas Kitchen SG,ChIJRSZnAw8T2jER1YH_P2UOiXo,restaurant,1.4624301,103.8125626,"10 Northlink, Building"
San De Vegetarian@Sembawang Drive,ChIJg698wWMT2jERhPmjLkt8AYs,restaurant,1.4524718,103.8175027,406A Sembawang Drive
Ju Fu,ChIJYa35LU0T2jERuZfONH8A4H4,restaurant,1.4524339,103.8174658,"406A Sembawang Drive, Singapore"
Thye Guan Fragrant Hotpot (Mala),ChIJJZCU1QgT2jERsc6nKbboPAY,restaurant,1.4522679,103.8175506,"406A Sembawang Drive, Singapore"
Fragrance Kitchen (Zi Char),ChIJqfNMbXcT2jER9ApJ7QQK0m4,restaurant,1.4522679,103.8175506,"406A Sembawang Drive, Singapore"
Peninsula plaza,ChIJaakgMQAT2jERhYHFISLS_Vo,cafe,1.462124,103.8158263,"8 Admiralty Street, Singapore"
Admirax Food Court,ChIJMeIoGTUT2jER-T91i_ZZYLY,cafe,1.4621273,103.8158189,"8 Admiralty Street, #01-05 Admirax"
鸡饭哥 Ji Fan Ge,ChIJJxKIKwAT2jERFNlvq7Lk97U,cafe,1.4626304,103.8143095,"8A Admiralty Street, #01-04 Food Xchange"
Old Tong Kee,ChIJE3F1LgAT2jERkOPmWnPkfYg,cafe,1.4557096,103.81536,Singapore
HAO Y SAI SHOU GONG MIAN,ChIJKW8GHQAT2jERWqL5oFAuccQ,cafe,1.463076,103.81437,
Curry Café,ChIJJ9U_xH0T2jERmRl3LDQr7S0,cafe,1.455317,103.815429,"Admiralty Link, #01-13 Curry Café"
Food Kampong Coffee Shop,ChIJ2fmBEgAT2jERk0Ktk-YPuOA,cafe,1.4618397,103.8134643,"10 Admiralty Street, #01-01/02 North Link Building"
Vista Food Place,ChIJh8eHYFwT2jERnED578Sj6Zs,cafe,1.4616553,103.8131216,8A Admiralty Street
芬香海鲜味 Seafood Soup,ChIJP3tMEOkT2jERBW-C3Gq6aw4,cafe,1.4611359,103.8120766,"10 Admiralty Street, Singapore"
Liquor & Beer shop,ChIJfSI0VgAT2jERvnkuMhQpXMI,bar,1.461828,103.8171178,100 Sembawang Drive
Karuna Oraon,ChIJN_6l0IQT2jERq1u0Uc0ILGI,night_club,1.4526375,103.8161004,
